"weight"|"lat"|"lon"|"Location"|Create Date|Closed Date|Due Date|CaseType|Case Number
1|29.71076506|-95.41735675|2515 WATTS, HOUSTON TX 77030|2018-12-13 15:55:55.927|2018-12-14 12:14:19.337|2018-12-17 15:55:55.000|Flooding|12318213-101003296506
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-04-03 08:32:57.890|2018-04-03 13:00:06.857|2018-04-07 08:32:57.000|Flooding|12238639-101002975488
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-04-04 08:31:23.000|2018-04-05 12:45:05.347|2018-04-08 08:31:22.000|Flooding|12239151-101002977504
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-09-12 02:08:13.523|2018-09-12 11:44:35.960|2018-09-16 02:08:13.000|Flooding|12288111-101003182209
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-09-17 01:29:01.000|2018-09-17 09:49:34.097|2018-09-21 01:29:00.000|Flooding|12289629-101003187559
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-09-22 22:01:48.557|2018-09-24 10:59:29.990|2018-09-26 22:01:48.000|Flooding|12291833-101003196134
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-10-01 01:24:35.110|2018-10-01 13:39:34.413|2018-10-05 01:24:35.000|Flooding|12294215-101003205179
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-10-15 18:31:32.270|2018-10-16 12:29:21.583|2018-10-19 18:31:32.000|Flooding|12298978-101003224310
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-10-19 22:16:20.347|2018-10-22 08:14:21.187|2018-10-23 22:16:20.000|Flooding|12300481-101003230267
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-10-26 01:00:11.300|2018-10-29 08:24:20.577|2018-10-30 01:00:11.000|Flooding|12302165-101003237067
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-11-01 01:08:31.513|2018-11-02 13:19:20.963|2018-11-05 01:08:31.000|Flooding|12304138-101003244913
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-12-09 23:45:15.200|2018-12-10 11:54:19.380|2018-12-13 23:45:15.000|Flooding|12316565-101003290069
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-12-14 00:14:37.393|2018-12-14 10:09:20.080|2018-12-18 00:14:37.000|Flooding|12318321-101003296947
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-12-26 23:55:47.530|2018-12-31 14:01:32.250|2018-12-30 23:55:47.000|Flooding|323610-101003312080
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2018-12-30 23:23:04.630|2018-12-31 13:37:16.837|2019-01-03 23:23:04.000|Flooding|12323241-101003317330
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2019-01-14 00:35:22.427|2019-01-14 15:37:08.943|2019-01-18 00:35:22.000|Flooding|12327859-101003337470
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2019-01-23 09:30:36.327|2019-01-23 14:31:53.553|2019-01-27 09:30:36.000|Flooding|12330914-101003348574
1|29.71304902|-95.51571646|Intersection 7500 BELLERIVE DR&6100 REIMS RD|2019-01-12 15:31:04.663|2019-01-15 15:22:09.130|2019-01-16 15:31:04.000|Flooding|12327631-101003336850
1|29.71324369|-95.32690371|2275 DES JARDINES, HOUSTON TX 77023|2018-05-17 03:18:56.303|2018-05-17 10:35:07.720|2018-05-21 03:18:56.000|Flooding|12251211-101003032573
1|29.7144632|-95.36044807|Intersection 3400 PALM ST&3500 SOUTHMORE BLVD&5200 TIERWESTE|2018-02-10 10:09:40.793|2018-02-10 16:40:17.437|2018-02-14 10:09:40.000|Flooding|12220121-101002915332
1|29.71557743|-95.36936681|3130 PROSPECT, HOUSTON TX 77004|2018-10-31 16:35:49.963|2018-11-02 10:49:21.533|2018-11-04 16:35:49.000|Flooding|12303966-101003244548
1|29.71589276|-95.39742271|Intersection 1200 CAMBRIDGE ST&6300 MAIN ST|2018-03-14 10:47:22.637|2018-03-14 13:20:09.397|2018-03-18 10:47:22.000|Flooding|12232537-101002952628
1|29.71706297|-95.47256624|5302 GULFTON, HOUSTON TX 77081|2018-10-21 14:01:28.660|2018-10-22 07:49:20.777|2018-10-25 14:01:28.000|Flooding|12300765-101003231070
1|29.71720745|-95.37727261|2417 RIVERSIDE, HOUSTON TX 77004|2018-08-16 01:23:24.253|2018-08-16 11:54:55.863|2018-08-20 01:23:24.000|Flooding|12279364-101003146145
1|29.71813591|-95.27835844|Intersection 900 BROADWAY ST&8100 MANCHESTER ST|2018-03-29 06:48:35.590|2018-03-29 12:10:10.343|2018-04-02 06:48:35.000|Flooding|12237182-101002970496
1|29.71813591|-95.27835844|Intersection 900 BROADWAY ST&8100 MANCHESTER ST|2018-03-30 08:09:38.030|2018-03-30 08:12:21.030|2018-04-03 08:09:37.000|Flooding|12237649-101002972084
1|29.71838372|-95.3484269|Intersection 4300 CULLEN BLVD&4200 WHEELER ST|2018-10-23 11:58:40.830|2018-10-23 15:19:20.853|2018-10-27 11:58:40.000|Flooding|12301343-101003233362
1|29.71838372|-95.3484269|Intersection 4300 CULLEN BLVD&4200 WHEELER ST|2018-12-13 14:13:38.650|2018-12-14 05:54:19.450|2018-12-17 14:13:38.000|Flooding|12318130-101003296255
1|29.71838372|-95.3484269|Intersection 4300 CULLEN BLVD&4200 WHEELER ST|2019-01-02 11:09:47.803|2019-01-02 12:42:15.780|2019-01-06 11:09:47.000|Flooding|12323719-101003319929
1|29.72134313|-95.32885788|2114 SCHLUMBERGER, HOUSTON TX 77023|2018-07-04 13:42:53.940|2018-07-05 11:05:10.380|2018-07-08 13:42:53.000|Flooding|12265470-101003091498
1|29.72146218|-95.52030936|Intersection 5600 FONDREN RD&8800 WESTPARK DR|2018-07-04 10:59:41.320|2018-07-05 13:25:10.087|2018-07-08 10:59:41.000|Flooding|12265233-101003091181
1|29.72194504|-95.38176461|1816 CALUMET, HOUSTON TX 77004|2018-01-31 17:47:47.930|2018-02-01 12:00:10.937|2018-02-04 17:47:47.000|Flooding|12216330-101002903806
1|29.7221286|-95.61257498|3513 OVERTURE, HOUSTON TX 77082|2018-06-08 12:26:12.110|2018-06-08 14:25:11.543|2018-06-12 12:26:11.000|Flooding|12257521-101003059930
1|29.72372819|-95.35093698|Intersection 3716 ALABAMA ST&3600 SCOTT ST|2019-01-15 11:17:58.840|2019-01-17 16:06:10.910|2019-01-19 11:17:58.000|Flooding|101003339562
1|29.72450327|-95.40924271|2115 WROXTON, HOUSTON TX 77005|2018-07-25 13:09:36.790|2018-07-26 14:00:09.860|2018-07-29 13:09:36.000|Flooding|12272707-101003119435
1|29.72467137|-95.30323532|7026 SANTA MARIA, HOUSTON TX 77023|2018-10-31 11:03:48.820|2018-11-02 10:44:21.400|2018-11-04 11:03:48.000|Flooding|12303827-101003243994
1|29.72479695|-95.44445679|5115 FAIRMONT, HOUSTON TX 77005|2018-09-27 16:27:06.367|2018-10-01 09:09:32.553|2018-10-01 16:27:06.000|Flooding|12293470-101003202591
1|29.72508819|-95.32779814|1558 MUNGER, HOUSTON TX 77023|2018-10-31 18:13:59.537|2018-11-02 10:54:20.743|2018-11-04 18:13:59.000|Flooding|12304038-101003244689
1|29.72533612|-95.42777257|Intersection 3200 BISSONNET ST&5300 BUFFALO SPWY|2018-07-04 09:44:21.960|2018-07-04 19:45:10.103|2018-07-08 09:44:21.000|Flooding|12265142-101003091050
1|29.72631499|-95.47639078|Intersection 3600 CHIMNEY ROCK RD&5600 SOUTHWEST FWY|2018-07-04 10:11:02.273|2018-07-05 11:35:10.490|2018-07-08 10:11:01.000|Flooding|12265161-101003091080
1|29.72680366|-95.47270536|5434 WINDSWEPT, HOUSTON TX 77056|2018-07-04 11:17:11.497|2018-07-05 11:45:10.657|2018-07-08 11:17:11.000|Flooding|12265268-101003091234
1|29.72693594|-95.51014412|8018 PAGEWOOD, HOUSTON TX 77063|2018-12-28 01:42:04.667|2019-01-03 09:02:53.810|2019-01-01 01:42:04.000|Flooding|323646-101003314199
1|29.72693594|-95.51014412|8018 PAGEWOOD, HOUSTON TX 77063|2019-01-03 08:59:41.290|2019-01-25 11:41:53.770|2019-01-07 08:59:41.000|Flooding|12324049-101003321340
1|29.72714233|-95.27870935|Intersection 100 BROADWAY ST&8260 HARRISBURG BLVD|2018-10-25 12:39:21.877|2018-10-29 10:04:21.177|2018-10-29 12:39:21.000|Flooding|12301978-101003236302
1|29.72717242|-95.47249138|5429 PAGEWOOD, HOUSTON TX 77056|2018-07-04 10:39:32.937|2018-07-05 12:20:10.380|2018-07-08 10:39:32.000|Flooding|12265199-101003091132
1|29.72740194|-95.47036142|5337 PAGEWOOD, HOUSTON TX 77056|2018-02-14 08:32:38.343|2018-02-16 06:45:19.703|2018-02-18 08:32:38.000|Flooding|12221618-101002919441
1|29.72740194|-95.47036142|5337 PAGEWOOD, HOUSTON TX 77056|2018-07-04 11:01:09.960|2018-07-05 12:25:10.313|2018-07-08 11:01:09.000|Flooding|12265235-101003091188
1|29.72762076|-95.61054531|3246 WESTWICK, HOUSTON TX 77082|2018-10-01 01:25:48.057|2018-10-01 11:29:32.767|2018-10-05 01:25:47.000|Flooding|12294223-101003205241
1|29.72781374|-95.4738836|5505 JUDALON, HOUSTON TX 77056|2018-07-04 12:06:45.450|2018-07-05 10:45:10.840|2018-07-08 12:06:45.000|Flooding|12265347-101003091339
1|29.72788128|-95.46975086|5326 PAGEWOOD, HOUSTON TX 77056|2018-07-04 11:17:19.610|2018-07-05 12:30:10.440|2018-07-08 11:17:19.000|Flooding|12265270-101003091238
1|29.72796033|-95.47283823|5433 JUDALON, HOUSTON TX 77056|2018-07-04 11:08:09.580|2018-07-05 10:50:11.093|2018-07-08 11:08:09.000|Flooding|12265255-101003091210
1|29.72801597|-95.47241873|5425 JUDALON, HOUSTON TX 77056|2018-07-04 11:42:53.003|2018-07-05 10:50:11.497|2018-07-08 11:42:52.000|Flooding|12265311-101003091291
1|29.72828718|-95.47416563|5510 JUDALON, HOUSTON TX 77056|2018-07-04 23:31:41.850|2018-07-05 10:40:10.747|2018-07-08 23:31:41.000|Flooding|12265710-101003091876
1|29.72829717|-95.61934255|2922 HOLLOW CREEK, HOUSTON TX 77082|2019-01-10 11:27:43.320|2019-01-11 08:27:08.247|2019-01-14 11:27:43.000|Flooding|12326740-101003333270
1|29.72831088|-95.47397226|5506 JUDALON, HOUSTON TX 77056|2018-07-04 23:31:40.317|2018-07-05 10:40:10.740|2018-07-08 23:31:40.000|Flooding|12265709-101003091875
1|29.72862241|-95.46948478|5320 JUDALON, HOUSTON TX 77056|2018-07-04 11:01:10.587|2018-07-05 11:00:10.463|2018-07-08 11:01:10.000|Flooding|12265236-101003091189
1|29.72890149|-95.46909164|5313 SCHUMACHER, HOUSTON TX 77056|2018-07-04 23:31:22.210|2018-07-05 12:30:10.477|2018-07-08 23:31:22.000|Flooding|12265702-101003091863
1|29.72894825|-95.28027666|Intersection 8100 HARRISBURG BLVD&100 E NAVIGATION BLVD|2018-06-19 16:13:39.733|2018-06-20 12:15:09.467|2018-06-23 16:13:39.000|Flooding|12260639-101003073153
1|29.72906489|-95.52049257|Intersection 3300 FONDREN RD&8900 RICHMOND AVE|2018-12-07 22:18:49.093|2018-12-10 08:39:19.603|2018-12-11 22:18:48.000|Flooding|12316129-101003288778
1|29.72933778|-95.46884694|5310 SCHUMACHER, HOUSTON TX 77056|2018-07-04 11:04:28.860|2018-07-05 12:35:10.770|2018-07-08 11:04:28.000|Flooding|12265246-101003091200
1|29.72940668|-95.52719974|9222 RICHMOND, HOUSTON TX 77063|2018-07-04 12:43:53.837|2018-07-04 20:50:09.633|2018-07-08 12:43:53.000|Flooding|12265409-101003091414
1|29.73072441|-95.59249868|Intersection 12300 W HOUSTON CENTER BLVD&12100 RICHMOND AVE|2018-10-18 17:47:34.283|2018-10-22 10:54:21.090|2018-10-22 17:47:34.000|Flooding|12300096-101003228628
1|29.73087194|-95.50928347|8007 FAIRDALE, HOUSTON TX 77063|2018-09-01 09:14:25.580|2018-09-01 09:44:48.150|2018-09-05 09:14:25.000|Flooding|12284814-101003168934
1|29.73150814|-95.47643277|Intersection 3200 CHIMNEY ROCK RD&5600 RICHMOND AVE|2018-07-04 10:47:03.023|2018-07-05 11:00:10.817|2018-07-08 10:47:02.000|Flooding|12265209-101003091151
1|29.73164522|-95.50339918|7610 RICHMOND, HOUSTON TX 77063|2018-04-04 06:35:55.620|2018-04-05 09:50:06.410|2018-04-08 06:35:55.000|Flooding|12239119-101002977338
1|29.73175373|-95.46508655|5104 RICHMOND, HOUSTON TX 77056|2018-07-09 01:57:44.983|2018-07-10 10:50:14.183|2018-07-13 01:57:44.000|Flooding|12267039-101003096179
1|29.73201949|-95.39948268|Intersection 1600 CASTLE CT&4600 MANDELL ST|2018-07-04 11:34:54.437|2018-07-05 09:35:11.293|2018-07-08 11:34:54.000|Flooding|12265301-101003091275
1|29.7324868|-95.56747438|Intersection 10900 MEADOWGLEN LN&2900 WALNUT BEND LN|2018-03-12 04:07:15.737|2018-03-14 10:05:10.193|2018-03-16 04:07:15.000|Flooding|12231569-101002949146
1|29.73254979|-95.38038627|Intersection 4400 CAROLINE ST&1300 WHEELER ST|2018-07-04 10:33:29.660|2018-07-05 09:05:10.640|2018-07-08 10:33:29.000|Flooding|12265185-101003091119
1|29.73288339|-95.46280265|5064 RICHMOND, HOUSTON TX 77056|2018-12-04 00:34:36.343|2018-12-04 01:04:19.770|2018-12-08 00:34:36.000|Flooding|12314672-101003282456
1|29.73453693|-95.44559882|4206 WHITMAN, HOUSTON TX 77027|2018-07-27 12:16:24.693|2018-07-30 11:00:02.090|2018-07-31 12:16:24.000|Flooding|12273320-101003122078
1|29.73483071|-95.35237272|3311 BREMOND, HOUSTON TX 77004|2018-10-31 16:59:34.047|2018-11-01 09:19:21.177|2018-11-04 16:59:33.000|Flooding|12303994-101003244600
1|29.73503503|-95.34760297|Intersection 3500 GULF FWY&2200 SCOTT ST|2018-07-04 22:55:40.270|2018-07-05 19:20:10.620|2018-07-08 22:55:40.000|Flooding|12265698-101003091847
1|29.73517989|-95.40447234|Intersection 1800 COLQUITT ST&4200 WOODHEAD ST|2018-07-04 10:00:40.213|2018-07-05 09:45:10.233|2018-07-08 10:00:39.000|Flooding|12265152-101003091068
1|29.73520628|-95.4748175|5505 HIDALGO, HOUSTON TX 77056|2018-07-07 08:38:14.700|2018-07-10 10:05:14.180|2018-07-11 08:38:14.000|Flooding|12266743-101003095401
1|29.73522042|-95.4476747|3314 SUFFOLK, HOUSTON TX 77027|2018-07-04 10:39:50.717|2018-07-05 10:55:10.333|2018-07-08 10:39:50.000|Flooding|12265201-101003091133
1|29.73547848|-95.45959529|Intersection 4900 HIDALGO ST&2900 W LOOP FWY S|2018-02-10 03:01:30.407|2018-02-12 12:25:17.573|2018-02-14 03:01:30.000|Flooding|12219952-101002915060
1|29.73565607|-95.40428404|4107 WOODHEAD, HOUSTON TX 77098|2018-07-04 10:19:32.430|2018-07-05 18:30:10.557|2018-07-08 10:19:31.000|Flooding|12265867-101003091093
1|29.73595239|-95.38666618|4109 JACK, HOUSTON TX 77006|2019-01-03 13:32:25.213|2019-01-04 09:32:15.947|2019-01-07 13:32:25.000|Flooding|12324254-101003322213
1|29.73604321|-95.4676056|3000 SAGE, HOUSTON TX 77056|2018-07-07 12:40:41.197|2018-07-10 10:40:14.517|2018-07-11 12:40:41.000|Flooding|12266798-101003095584
1|29.73637386|-95.38710363|604 W MAIN, HOUSTON TX 77006|2018-07-04 10:32:23.610|2018-07-05 09:00:11.183|2018-07-08 10:32:23.000|Flooding|12265184-101003091115
1|29.73738815|-95.43809103|3131 CUMMINS, HOUSTON TX 77027|2018-07-25 16:51:40.267|2018-07-26 12:10:10.120|2018-07-29 16:51:40.000|Flooding|12272812-101003119878
1|29.7375003|-95.40660671|1845 SUL ROSS, HOUSTON TX 77098|2018-07-04 10:50:57.300|2018-07-05 10:35:10.513|2018-07-08 10:50:57.000|Flooding|12265215-101003091161
1|29.73759464|-95.5009079|Intersection 2700 HILLCROFT AVE&2600 S VOSS RD&7500 WESTHEIM|2018-06-14 15:38:33.143|2018-06-19 06:30:08.953|2018-06-18 15:38:33.000|Flooding|12259380-101003067738
1|29.7378096|-95.41603593|2332 SUL ROSS, HOUSTON TX 77098|2018-03-16 12:23:19.723|2018-03-19 12:00:03.320|2018-03-20 12:23:19.000|Flooding|12233339-101002955558
1|29.73782738|-95.48429106|Intersection 2700 FOUNTAIN VIEW DR&5900 WESTHEIMER RD|2018-07-04 10:54:22.237|2018-07-05 12:25:10.333|2018-07-08 10:54:22.000|Flooding|12265220-101003091170
1|29.73795129|-95.4746398|Intersection 5500 W ALABAMA ST&5610 WESTHEIMER RD|2018-07-04 10:49:48.303|2018-07-05 10:25:10.560|2018-07-08 10:49:48.000|Flooding|12265212-101003091157
1|29.73818838|-95.32478828|5003 MCKINNEY, HOUSTON TX 77023|2018-01-27 16:19:58.047|2018-01-29 23:15:08.557|2018-01-31 16:19:57.000|Flooding|12214512-101002898053
1|29.73878774|-95.59762069|12163 ELLA LEE, HOUSTON TX 77077|2019-01-02 23:57:50.620|2019-01-03 10:22:16.277|2019-01-06 23:57:50.000|Flooding|12323992-101003321032
1|29.73901321|-95.38571081|502 W ALABAMA, HOUSTON TX 77006|2018-01-30 15:24:23.270|2018-01-31 10:50:10.657|2018-02-03 15:24:23.000|Flooding|12215730-101002901654
1|29.73930565|-95.36914534|2902 CHENEVERT, HOUSTON TX 77004|2018-09-10 01:23:20.387|2018-09-10 13:39:23.833|2018-09-14 01:23:20.000|Flooding|12287261-101003178626
1|29.73930565|-95.36914534|2902 CHENEVERT, HOUSTON TX 77004|2018-12-09 23:46:39.277|2018-12-10 12:04:19.460|2018-12-13 23:46:39.000|Flooding|12316588-101003290141
1|29.73938915|-95.59760922|2450 SHADOWBRIAR, HOUSTON TX 77077|2019-01-14 00:35:00.940|2019-01-14 10:02:09.477|2019-01-18 00:35:00.000|Flooding|12327852-101003337451
1|29.73989324|-95.36153353|2307 BASTROP, HOUSTON TX 77004|2018-06-19 11:08:17.877|2018-06-19 14:35:08.867|2018-06-23 11:08:17.000|Flooding|12260487-101003072485
1|29.73989324|-95.36153353|2307 BASTROP, HOUSTON TX 77004|2018-09-22 16:03:04.710|2018-09-24 11:09:28.410|2018-09-26 16:03:04.000|Flooding|12291804-101003196044
1|29.73992541|-95.33884433|Intersection 1300 CULLEN BLVD&4100 POLK ST|2018-12-07 22:23:03.493|2018-12-10 09:34:19.633|2018-12-11 22:23:03.000|Flooding|12316132-101003288781
1|29.74003073|-95.59744673|12202 PIPING ROCK, HOUSTON TX 77077|2019-01-07 00:26:55.880|2019-01-07 09:07:09.060|2019-01-11 00:26:55.000|Flooding|12325079-101003325747
1|29.74006074|-95.29420475|Intersection 7248 AVENUE J&1000 E HEDRICK ST|2018-02-10 07:42:38.927|2018-02-10 15:00:17.477|2018-02-14 07:42:38.000|Flooding|12219986-101002915126
1|29.7401383|-95.34105694|3900 POLK, HOUSTON TX 77023|2018-07-04 10:50:44.433|2018-07-05 05:40:09.533|2018-07-08 10:44:00.000|Flooding|12265216-101003091160
1|29.74031145|-95.47919334|2519 BERING, HOUSTON TX 77057|2018-12-04 09:35:20.253|2018-12-04 14:49:19.827|2018-12-08 09:35:20.000|Flooding|12314756-101003282857
1|29.74032713|-95.37243954|1410 ANITA, HOUSTON TX 77004|2018-05-24 15:17:02.600|2018-06-06 09:30:09.457|2018-05-28 15:17:02.000|Flooding|12253669-101003042433
1|29.74046322|-95.46694949|Intersection 5200 BROWNWAY ST&2600 SAGE RD&5200 WESTHEIMER R|2018-03-13 05:50:29.790|2018-03-13 09:10:09.150|2018-03-17 05:50:29.000|Flooding|12232012-101002950664
1|29.74095874|-95.3287955|4640 RUSK, HOUSTON TX 77023|2018-03-09 10:02:14.500|2018-03-09 10:25:09.253|2018-03-13 10:02:14.000|Flooding|12230954-101002947053
1|29.74106033|-95.36230474|Intersection 2200 HADLEY ST&2300 HUTCHINS ST|2018-12-27 17:29:45.203|2018-12-28 12:38:00.443|2018-12-31 17:29:45.000|Flooding|12322534-101003313941
1|29.74117188|-95.59039567|2226 ROUND LAKE, HOUSTON TX 77077|2019-01-14 00:34:48.817|2019-01-14 11:42:09.487|2019-01-18 00:34:48.000|Flooding|12327848-101003337441
1|29.74125768|-95.47501383|5625 ELLA LEE, HOUSTON TX 77056|2018-10-15 10:48:19.240|2018-10-15 15:29:21.427|2018-10-19 10:48:19.000|Flooding|12298704-101003223281
1|29.74177789|-95.56335781|10602 BURGOYNE, HOUSTON TX 77042|2018-09-09 20:49:30.683|2018-09-10 13:39:23.280|2018-09-13 20:49:30.000|Flooding|12287199-101003178372
1|29.74178293|-95.36699433|1720 BREMOND, HOUSTON TX 77004|2018-10-21 13:01:42.410|2018-10-22 10:54:21.493|2018-10-25 13:01:42.000|Flooding|12300736-101003231023
1|29.74178293|-95.36699433|1720 BREMOND, HOUSTON TX 77004|2018-10-21 13:01:52.990|2018-10-21 13:02:06.300|2018-10-25 13:01:52.000|Flooding|12300736-101003231028
1|29.74194767|-95.39018944|3408 ROSELAND, HOUSTON TX 77006|2018-11-20 03:29:51.940|2018-11-20 05:09:19.873|2018-11-24 03:29:51.000|Flooding|12310462-101003267933
1|29.74196065|-95.36676472|1795 BREMOND, HOUSTON TX 77004|2018-10-21 13:01:43.163|2018-10-22 11:04:21.133|2018-10-25 13:01:43.000|Flooding|12300737-101003231024
1|29.74202366|-95.40443638|1760 HAWTHORNE, HOUSTON TX 77098|2018-07-04 23:31:24.150|2018-07-05 16:10:10.497|2018-07-08 23:31:24.000|Flooding|12265703-101003091864
1|29.74221467|-95.3825746|211 HAWTHORNE, HOUSTON TX 77006|2018-09-15 12:53:39.423|2018-09-17 08:59:34.537|2018-09-19 12:53:39.000|Flooding|12289402-101003186938
1|29.74368369|-95.42016348|3030 LOCKE, HOUSTON TX 77019|2018-07-04 11:47:04.140|2018-07-04 19:25:09.403|2018-07-08 11:47:04.000|Flooding|12265316-101003091298
1|29.74390671|-95.50452815|2222 FULHAM, HOUSTON TX 77063|2018-03-02 15:24:37.500|2018-03-06 06:05:03.400|2018-03-06 15:24:37.000|Flooding|12228323-101002939036
1|29.74412314|-95.33784197|3917 RUSK, HOUSTON TX 77023|2018-05-21 17:15:28.773|2018-05-22 12:25:08.613|2018-05-25 17:15:28.000|Flooding|12252558-101003037985
1|29.74427383|-95.49787613|2152 WINROCK, HOUSTON TX 77057|2018-06-14 14:43:53.903|2018-06-18 12:12:12.880|2018-06-18 14:43:53.000|Flooding|12259343-101003067572
1|29.7443883|-95.59657267|12222 ROCKY KNOLL, HOUSTON TX 77077|2019-01-02 23:58:04.790|2019-01-03 06:52:15.973|2019-01-06 23:58:04.000|Flooding|12323995-101003321042
1|29.74490263|-95.50454098|2114 FULHAM, HOUSTON TX 77063|2018-03-02 15:39:35.297|2018-03-05 13:00:04.807|2018-03-06 15:39:35.000|Flooding|12228333-101002939061
1|29.74490263|-95.50454098|2114 FULHAM, HOUSTON TX 77063|2018-03-02 15:39:54.293|2018-03-02 15:40:37.510|2018-03-06 15:39:54.000|Flooding|12228333-101002939062
1|29.74500365|-95.36614227|2101 CRAWFORD, HOUSTON TX 77003|2018-10-21 13:01:44.380|2018-10-22 12:54:21.130|2018-10-25 13:01:44.000|Flooding|12300738-101003231025
1|29.74511418|-95.5985294|1918 SHANNON VALLEY, HOUSTON TX 77077|2019-01-02 23:57:19.933|2019-01-03 10:27:16.560|2019-01-06 23:57:19.000|Flooding|12323985-101003321011
1|29.74571622|-95.33128363|Intersection 300 EASTWOOD ST&4350 GARROW ST|2018-07-04 11:15:08.600|2018-07-05 08:55:10.597|2018-07-08 11:15:08.000|Flooding|12265267-101003091229
1|29.74774504|-95.56373369|10620 BRIAR FOREST, HOUSTON TX 77042|2018-04-16 09:32:37.013|2018-04-17 11:55:04.887|2018-04-20 09:32:36.000|Flooding|12242522-101002991818
1|29.74776503|-95.58876744|11840 WESTMERE, HOUSTON TX 77077|2018-08-05 19:14:30.720|2018-08-05 21:50:06.257|2018-08-09 19:14:30.000|Flooding|12275941-101003132631
1|29.74877712|-95.41526258|2305 SAN FELIPE, HOUSTON TX 77019|2019-01-02 13:28:28.413|2019-01-02 14:47:16.310|2019-01-06 13:28:28.000|Flooding|12323808-101003320274
1|29.74912646|-95.40885918|Intersection 1900 BRUN ST&2018 VERMONT ST|2018-02-21 14:53:02.700|2018-02-26 08:55:08.320|2018-02-25 14:53:02.000|Flooding|12224636-101002928371
1|29.74929818|-95.39576909|2111 WAUGH, HOUSTON TX 77006|2018-12-27 09:46:33.747|2018-12-27 14:47:20.413|2018-12-31 09:46:33.000|Flooding|12322113-101003312553
1|29.74958644|-95.48319942|5851 SAN FELIPE, HOUSTON TX 77057|2018-10-16 01:02:39.640|2018-10-16 12:09:21.307|2018-10-20 01:02:39.000|Flooding|12299009-101003224446
1|29.75099704|-95.38873427|1915 STANFORD, HOUSTON TX 77006|2018-06-20 10:13:26.630|2018-06-20 12:15:09.390|2018-06-24 10:10:00.000|Flooding|12260826-101003073947
1|29.75111207|-95.3837836|1632 SUTTON, HOUSTON TX 77019|2019-01-08 15:11:52.100|2019-01-08 15:27:08.710|2019-01-12 15:11:52.000|Flooding|12326025-101003329856
1|29.75213754|-95.38203402|1823 BAILEY, HOUSTON TX 77019|2019-01-08 14:39:51.897|2019-01-08 15:12:08.607|2019-01-12 14:39:51.000|Flooding|12326000-101003329751
1|29.75277263|-95.38955988|716 PEDEN, HOUSTON TX 77006|2018-07-04 11:33:45.343|2018-07-05 11:30:11.420|2018-07-08 11:33:45.000|Flooding|12265298-101003091273
1|29.75355695|-95.60246727|12501 BRIAR FOREST, HOUSTON TX 77077|2019-01-02 23:57:22.573|2019-01-18 06:51:21.053|2019-01-06 23:57:22.000|Flooding|12323986-101003321013
1|29.75538198|-95.40213355|1217 DUNLAVY, HOUSTON TX 77019|2018-09-01 10:20:04.947|2018-09-01 10:39:48.473|2018-09-05 10:20:04.000|Flooding|12284833-101003168991
1|29.75554584|-95.27328418|8530 NORTHTON, HOUSTON TX 77029|2018-02-10 12:37:22.050|2018-02-12 10:00:17.943|2018-02-14 12:37:21.000|Flooding|12220256-101002915533
1|29.7573281|-95.35071567|Intersection 2100 FRANKLIN ST&2000 NAVIGATION BLVD&200 ST EM|2018-07-13 07:26:00.990|2018-07-13 09:10:15.283|2018-07-17 07:26:00.000|Flooding|12268896-101003103133
1|29.7573281|-95.35071567|Intersection 2100 FRANKLIN ST&2000 NAVIGATION BLVD&200 ST EM|2018-11-01 15:14:48.600|2018-11-02 11:29:21.450|2018-11-05 15:14:48.000|Flooding|12304674-101003246380
1|29.75746344|-95.3922729|Intersection 2400 W DALLAS ST&1000 MONTROSE BLVD|2018-07-04 11:55:38.843|2018-07-05 13:40:10.400|2018-07-08 11:55:38.000|Flooding|12265327-101003091313
1|29.75801819|-95.36609637|919 MILAM, HOUSTON TX 77002|2018-07-05 18:04:02.380|2018-07-09 10:35:13.267|2018-07-09 18:04:02.000|Flooding|12266230-101003093512
1|29.75801819|-95.36609637|919 MILAM, HOUSTON TX 77002|2018-07-09 10:50:46.110|2018-07-10 16:05:13.903|2018-07-13 10:50:46.000|Flooding|12267197-101003096749
